PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Ticket_number,Ticket_value_encoded,Ticket_final,Cabin_encoded,Cabin_number,Cabin_combined
599,0,3,29.0,0,0,7.225,0,1,,,,2664,4,42664,0,0,0
600,1,1,49.0,1,0,56.9292,0,1,,,,17485,2,217485,1,20,120
601,1,2,24.0,2,1,27.0,1,0,,,,243847,4,4243847,0,0,0
602,0,3,29.0,0,0,7.8958,0,1,,,,349214,4,4349214,0,0,0
603,0,1,29.0,0,0,42.4,0,1,,,,113796,4,4113796,0,0,0
604,0,3,44.0,0,0,8.05,0,1,,,,364511,4,4364511,0,0,0
605,1,1,35.0,0,0,26.55,0,1,,,,111426,4,4111426,0,0,0
606,0,3,36.0,1,0,15.55,0,1,,,,349910,4,4349910,0,0,0
607,0,3,30.0,0,0,7.8958,0,1,,,,349246,4,4349246,0,0,0
608,1,1,27.0,0,0,30.5,0,1,,,,113804,4,4113804,0,0,0
609,1,2,22.0,1,2,41.5792,1,0,,,,2123,9,92123,0,0,0
610,1,1,40.0,0,0,153.4625,1,0,,,,17582,2,217582,3,125,3125
611,0,3,39.0,1,5,31.275,1,0,,,,347082,4,4347082,0,0,0
612,0,3,29.0,0,0,7.05,0,1,,,,3101305,22,223101305,0,0,0
613,1,3,29.0,1,0,15.5,1,0,,,,367230,4,4367230,0,0,0
614,0,3,29.0,0,0,7.75,0,1,,,,370377,4,4370377,0,0,0
615,0,3,35.0,0,0,8.05,0,1,,,,364512,4,4364512,0,0,0
616,1,2,24.0,1,2,65.0,1,0,,,,220845,4,4220845,0,0,0
617,0,3,34.0,1,1,14.4,0,1,,,,347080,4,4347080,0,0,0
618,0,3,26.0,1,0,16.1,1,0,,,,3336,6,63336,0,0,0
619,1,2,4.0,2,1,39.0,1,0,,,,230136,4,4230136,6,4,64
620,0,2,26.0,0,0,10.5,0,1,,,,31028,4,431028,0,0,0
621,0,3,27.0,1,0,14.4542,0,1,,,,2659,4,42659,0,0,0
622,1,1,42.0,1,0,52.5542,0,1,,,,11753,4,411753,4,19,419
623,1,3,20.0,1,1,15.7417,0,1,,,,2653,4,42653,0,0,0
624,0,3,21.0,0,0,7.8542,0,1,,,,350029,4,4350029,0,0,0
625,0,3,21.0,0,0,16.1,0,1,,,,54636,4,454636,0,0,0
626,0,1,61.0,0,0,32.3208,0,1,,,,36963,4,436963,4,50,450
627,0,2,57.0,0,0,12.35,0,1,,,,219533,4,4219533,0,0,0
628,1,1,21.0,0,0,77.9583,1,0,,,,13502,4,413502,4,9,49
629,0,3,26.0,0,0,7.8958,0,1,,,,349224,4,4349224,0,0,0
630,0,3,29.0,0,0,7.7333,0,1,,,,334912,4,4334912,0,0,0
631,1,1,80.0,0,0,30.0,0,1,,,,27042,4,427042,1,23,123
632,0,3,51.0,0,0,7.0542,0,1,,,,347743,4,4347743,0,0,0
633,1,1,32.0,0,0,30.5,0,1,,,,13214,4,413214,2,50,250
634,0,1,29.0,0,0,0.0,0,1,,,,112052,4,4112052,0,0,0
635,0,3,9.0,3,2,27.9,1,0,,,,347088,4,4347088,0,0,0
636,1,2,28.0,0,0,13.0,1,0,,,,237668,4,4237668,0,0,0
637,0,3,32.0,0,0,7.925,0,1,,,,0,19,190,0,0,0
638,0,2,31.0,1,1,26.25,0,1,,,,31921,7,731921,0,0,0
639,0,3,41.0,0,5,39.6875,1,0,,,,3101295,4,43101295,0,0,0
640,0,3,29.0,1,0,16.1,0,1,,,,376564,4,4376564,0,0,0
641,0,3,20.0,0,0,7.8542,0,1,,,,350050,4,4350050,0,0,0
642,1,1,24.0,0,0,69.3,1,0,,,,17477,2,217477,2,35,235
643,0,3,2.0,3,2,27.9,1,0,,,,347088,4,4347088,0,0,0
644,1,3,29.0,0,0,56.4958,0,1,,,,1601,4,41601,0,0,0
645,1,3,0.75,2,1,19.2583,1,0,,,,2666,4,42666,0,0,0
646,1,1,48.0,1,0,76.7292,0,1,,,,17572,2,217572,4,33,433
647,0,3,19.0,0,0,7.8958,0,1,,,,349231,4,4349231,0,0,0
648,1,1,56.0,0,0,35.5,0,1,,,,13213,4,413213,1,26,126
649,0,3,29.0,0,0,7.55,0,1,,,,751,40,40751,0,0,0
650,1,3,23.0,0,0,7.55,1,0,,,,2314,27,272314,0,0,0
651,0,3,29.0,0,0,7.8958,0,1,,,,349221,4,4349221,0,0,0
652,1,2,18.0,0,1,23.0,1,0,,,,231919,4,4231919,0,0,0
653,0,3,21.0,0,0,8.4333,0,1,,,,8475,4,48475,0,0,0
654,1,3,29.0,0,0,7.8292,1,0,,,,330919,4,4330919,0,0,0
655,0,3,18.0,0,0,6.75,1,0,,,,365226,4,4365226,0,0,0
656,0,2,24.0,2,0,73.5,0,1,,,,14879,14,1414879,0,0,0
657,0,3,29.0,0,0,7.8958,0,1,,,,349223,4,4349223,0,0,0
658,0,3,32.0,1,1,15.5,1,0,,,,364849,4,4364849,0,0,0
659,0,2,23.0,0,0,13.0,0,1,,,,29751,4,429751,0,0,0
660,0,1,58.0,0,2,113.275,0,1,,,,35273,4,435273,4,48,448
661,1,1,50.0,2,0,133.65,0,1,,,,17611,2,217611,0,0,0
662,0,3,40.0,0,0,7.225,0,1,,,,2623,4,42623,0,0,0
663,0,1,47.0,0,0,25.5875,0,1,,,,5727,4,45727,5,58,558
664,0,3,36.0,0,0,7.4958,0,1,,,,349210,4,4349210,0,0,0
665,1,3,20.0,1,0,7.925,0,1,,,,0,19,190,0,0,0
666,0,2,32.0,2,0,73.5,0,1,,,,14879,14,1414879,0,0,0
667,0,2,25.0,0,0,13.0,0,1,,,,234686,4,4234686,0,0,0
668,0,3,29.0,0,0,7.775,0,1,,,,312993,4,4312993,0,0,0
669,0,3,43.0,0,0,8.05,0,1,,,,3536,1,13536,0,0,0
670,1,1,29.0,1,0,52.0,1,0,,,,19996,4,419996,3,126,3126
671,1,2,40.0,1,1,39.0,1,0,,,,29750,4,429750,0,0,0
672,0,1,31.0,1,0,52.0,0,1,,,,12750,41,4112750,2,71,271
673,0,2,70.0,0,0,10.5,0,1,,,,24580,7,724580,0,0,0
674,1,2,31.0,0,0,13.0,0,1,,,,244270,4,4244270,0,0,0
675,0,2,29.0,0,0,0.0,0,1,,,,239856,4,4239856,0,0,0
676,0,3,18.0,0,0,7.775,0,1,,,,349912,4,4349912,0,0,0
677,0,3,24.5,0,0,8.05,0,1,,,,342826,4,4342826,0,0,0
678,1,3,18.0,0,0,9.8417,1,0,,,,4138,4,44138,0,0,0
679,0,3,43.0,1,6,46.9,1,0,,,,2144,12,122144,0,0,0
680,1,1,36.0,0,1,512.3292,0,1,,,,17755,2,217755,222,515355,222515355
681,0,3,29.0,0,0,8.1375,1,0,,,,330935,4,4330935,0,0,0
682,1,1,27.0,0,0,76.7292,0,1,,,,17572,2,217572,4,49,449
683,0,3,20.0,0,0,9.225,0,1,,,,6563,4,46563,0,0,0
684,0,3,14.0,5,2,46.9,0,1,,,,2144,12,122144,0,0,0
685,0,2,60.0,1,1,39.0,0,1,,,,29750,4,429750,0,0,0
686,0,2,25.0,1,2,41.5792,0,1,,,,2123,9,92123,0,0,0
687,0,3,14.0,4,1,39.6875,0,1,,,,3101295,4,43101295,0,0,0
688,0,3,19.0,0,0,10.1708,0,1,,,,349228,4,4349228,0,0,0
689,0,3,18.0,0,0,7.7958,0,1,,,,350036,4,4350036,0,0,0
690,1,1,15.0,0,1,211.3375,1,0,,,,24160,4,424160,2,5,25
691,1,1,31.0,1,0,57.0,0,1,,,,17474,4,417474,2,20,220
692,1,3,4.0,0,1,13.4167,1,0,,,,349256,4,4349256,0,0,0
693,1,3,29.0,0,0,56.4958,0,1,,,,1601,4,41601,0,0,0
694,0,3,25.0,0,0,7.225,0,1,,,,2672,4,42672,0,0,0
695,0,1,60.0,0,0,26.55,0,1,,,,113800,4,4113800,0,0,0
696,0,2,52.0,0,0,13.5,0,1,,,,248731,4,4248731,0,0,0
697,0,3,44.0,0,0,8.05,0,1,,,,363592,4,4363592,0,0,0
698,1,3,29.0,0,0,7.7333,1,0,,,,35852,4,435852,0,0,0
699,0,1,49.0,1,1,110.8833,0,1,,,,17421,4,417421,3,68,368
700,0,3,42.0,0,0,7.65,0,1,,,,348121,4,4348121,67,63,6763
701,1,1,18.0,1,0,227.525,1,0,,,,17757,2,217757,33,6264,336264
702,1,1,35.0,0,0,26.2875,0,1,,,,17475,2,217475,5,24,524
703,0,3,18.0,0,1,14.4542,1,0,,,,2691,4,42691,0,0,0
704,0,3,25.0,0,0,7.7417,0,1,,,,36864,4,436864,0,0,0
705,0,3,26.0,1,0,7.8542,0,1,,,,350025,4,4350025,0,0,0
706,0,2,39.0,0,0,26.0,0,1,,,,250655,4,4250655,0,0,0
707,1,2,45.0,0,0,13.5,1,0,,,,223596,4,4223596,0,0,0
708,1,1,42.0,0,0,26.2875,0,1,,,,17476,2,217476,5,24,524
709,1,1,22.0,0,0,151.55,1,0,,,,113781,4,4113781,0,0,0
710,1,3,29.0,1,1,15.2458,0,1,,,,2661,4,42661,0,0,0
711,1,1,24.0,0,0,49.5042,1,0,,,,17482,2,217482,3,90,390
712,0,1,29.0,0,0,26.55,0,1,,,,113028,4,4113028,3,124,3124
713,1,1,48.0,1,0,52.0,0,1,,,,19996,4,419996,3,126,3126
714,0,3,29.0,0,0,9.4833,0,1,,,,7545,4,47545,0,0,0
715,0,2,52.0,0,0,13.0,0,1,,,,250647,4,4250647,0,0,0
716,0,3,19.0,0,0,7.65,0,1,,,,348124,4,4348124,67,73,6773
717,1,1,38.0,0,0,227.525,1,0,,,,17757,2,217757,3,45,345
718,1,2,27.0,0,0,10.5,1,0,,,,34218,4,434218,5,101,5101
719,0,3,29.0,0,0,15.5,0,1,,,,36568,4,436568,0,0,0
720,0,3,33.0,0,0,7.775,0,1,,,,347062,4,4347062,0,0,0
721,1,2,6.0,0,1,33.0,1,0,,,,248727,4,4248727,0,0,0
722,0,3,17.0,1,0,7.0542,0,1,,,,350048,4,4350048,0,0,0
723,0,2,34.0,0,0,13.0,0,1,,,,12233,4,412233,0,0,0
724,0,2,50.0,0,0,13.0,0,1,,,,250643,4,4250643,0,0,0
725,1,1,27.0,1,0,53.1,0,1,,,,113806,4,4113806,5,8,58
726,0,3,20.0,0,0,8.6625,0,1,,,,315094,4,4315094,0,0,0
727,1,2,30.0,3,0,21.0,1,0,,,,31027,4,431027,0,0,0
728,1,3,29.0,0,0,7.7375,1,0,,,,36866,4,436866,0,0,0
729,0,2,25.0,1,0,26.0,0,1,,,,236853,4,4236853,0,0,0
730,0,3,25.0,1,0,7.925,1,0,,,,3101271,3,33101271,0,0,0
731,1,1,29.0,0,0,211.3375,1,0,,,,24160,4,424160,2,5,25
732,0,3,11.0,0,0,18.7875,0,1,,,,2699,4,42699,0,0,0
733,0,2,29.0,0,0,0.0,0,1,,,,239855,4,4239855,0,0,0
734,0,2,23.0,0,0,13.0,0,1,,,,28425,4,428425,0,0,0
735,0,2,23.0,0,0,13.0,0,1,,,,233639,4,4233639,0,0,0
736,0,3,28.5,0,0,16.1,0,1,,,,54636,4,454636,0,0,0
737,0,3,48.0,1,3,34.375,1,0,,,,6608,16,166608,0,0,0
738,1,1,35.0,0,0,512.3292,0,1,,,,17755,2,217755,2,101,2101
739,0,3,29.0,0,0,7.8958,0,1,,,,349201,4,4349201,0,0,0
740,0,3,29.0,0,0,7.8958,0,1,,,,349218,4,4349218,0,0,0
741,1,1,29.0,0,0,30.0,0,1,,,,16988,4,416988,4,45,445
742,0,1,36.0,1,0,78.85,0,1,,,,19877,4,419877,3,46,346
743,1,1,21.0,2,2,262.375,1,0,,,,17608,2,217608,2222,57596366,222257596366
744,0,3,24.0,1,0,16.1,0,1,,,,376566,4,4376566,0,0,0
745,1,3,31.0,0,0,7.925,0,1,,,,0,19,190,0,0,0
746,0,1,70.0,1,1,71.0,0,1,,,,5735,38,385735,2,22,222
747,0,3,16.0,1,1,20.25,0,1,,,,2673,7,72673,0,0,0
748,1,2,30.0,0,0,13.0,1,0,,,,250648,4,4250648,0,0,0
749,0,1,19.0,1,0,53.1,0,1,,,,113773,4,4113773,4,30,430
750,0,3,31.0,0,0,7.75,0,1,,,,335097,4,4335097,0,0,0
751,1,2,4.0,1,1,23.0,1,0,,,,29103,4,429103,0,0,0
752,1,3,6.0,0,1,12.475,0,1,,,,392096,4,4392096,5,121,5121
753,0,3,33.0,0,0,9.5,0,1,,,,345780,4,4345780,0,0,0
754,0,3,23.0,0,0,7.8958,0,1,,,,349204,4,4349204,0,0,0
755,1,2,48.0,1,2,65.0,1,0,,,,220845,4,4220845,0,0,0
756,1,2,0.67,1,1,14.5,0,1,,,,250649,4,4250649,0,0,0
757,0,3,28.0,0,0,7.7958,0,1,,,,350042,4,4350042,0,0,0
758,0,2,18.0,0,0,11.5,0,1,,,,29108,4,429108,0,0,0
759,0,3,34.0,0,0,8.05,0,1,,,,363294,4,4363294,0,0,0
760,1,1,33.0,0,0,86.5,1,0,,,,110152,4,4110152,2,77,277
761,0,3,29.0,0,0,14.5,0,1,,,,358585,4,4358585,0,0,0
762,0,3,41.0,0,0,7.125,0,1,,,,3101272,42,423101272,0,0,0
763,1,3,20.0,0,0,7.2292,0,1,,,,2663,4,42663,0,0,0
764,1,1,36.0,1,2,120.0,1,0,,,,113760,4,4113760,22,9698,229698
765,0,3,16.0,0,0,7.775,0,1,,,,347074,4,4347074,0,0,0
766,1,1,51.0,1,0,77.9583,1,0,,,,13502,4,413502,4,11,411
767,0,1,29.0,0,0,39.6,0,1,,,,112379,4,4112379,0,0,0
768,0,3,30.5,0,0,7.75,1,0,,,,364850,4,4364850,0,0,0
769,0,3,29.0,1,0,24.15,0,1,,,,371110,4,4371110,0,0,0
770,0,3,32.0,0,0,8.3625,0,1,,,,8471,4,48471,0,0,0
771,0,3,24.0,0,0,9.5,0,1,,,,345781,4,4345781,0,0,0
772,0,3,48.0,0,0,7.8542,0,1,,,,350047,4,4350047,0,0,0
773,0,2,57.0,0,0,10.5,1,0,,,,3,40,403,5,77,577
774,0,3,29.0,0,0,7.225,0,1,,,,2674,4,42674,0,0,0
775,1,2,54.0,1,3,23.0,1,0,,,,29105,4,429105,0,0,0
776,0,3,18.0,0,0,7.75,0,1,,,,347078,4,4347078,0,0,0
777,0,3,29.0,0,0,7.75,0,1,,,,383121,4,4383121,6,38,638
778,1,3,5.0,0,0,12.475,1,0,,,,364516,4,4364516,0,0,0
779,0,3,29.0,0,0,7.7375,0,1,,,,36865,4,436865,0,0,0
780,1,1,43.0,0,1,211.3375,1,0,,,,24160,4,424160,2,3,23
781,1,3,13.0,0,0,7.2292,1,0,,,,2687,4,42687,0,0,0
782,1,1,17.0,1,0,57.0,1,0,,,,17474,4,417474,2,20,220
783,0,1,29.0,0,0,30.0,0,1,,,,113501,4,4113501,4,6,46
784,0,3,29.0,1,2,23.45,0,1,,,,6607,16,166607,0,0,0
785,0,3,25.0,0,0,7.05,0,1,,,,3101312,22,223101312,0,0,0
786,0,3,25.0,0,0,7.25,0,1,,,,374887,4,4374887,0,0,0
787,1,3,18.0,0,0,7.4958,1,0,,,,3101265,4,43101265,0,0,0
788,0,3,8.0,4,1,29.125,0,1,,,,382652,4,4382652,0,0,0
789,1,3,1.0,1,2,20.575,0,1,,,,2315,7,72315,0,0,0
790,0,1,46.0,0,0,79.2,0,1,,,,17593,2,217593,22,8284,228284
791,0,3,29.0,0,0,7.75,0,1,,,,12460,4,412460,0,0,0
792,0,2,16.0,0,0,26.0,0,1,,,,239865,4,4239865,0,0,0
793,0,3,29.0,8,2,69.55,1,0,,,,2343,27,272343,0,0,0
794,0,1,29.0,0,0,30.6958,0,1,,,,17600,2,217600,0,0,0
795,0,3,25.0,0,0,7.8958,0,1,,,,349203,4,4349203,0,0,0
796,0,2,39.0,0,0,13.0,0,1,,,,28213,4,428213,0,0,0
797,1,1,49.0,0,0,25.9292,1,0,,,,17465,4,417465,4,17,417
798,1,3,31.0,0,0,8.6833,1,0,,,,349244,4,4349244,0,0,0
799,0,3,30.0,0,0,7.2292,0,1,,,,2685,4,42685,0,0,0
800,0,3,30.0,1,1,24.15,1,0,,,,345773,4,4345773,0,0,0
801,0,2,34.0,0,0,13.0,0,1,,,,250647,4,4250647,0,0,0
802,1,2,31.0,1,1,26.25,1,0,,,,31921,7,731921,0,0,0
803,1,1,11.0,1,2,120.0,0,1,,,,113760,4,4113760,22,9698,229698
804,1,3,0.42,0,1,8.5167,0,1,,,,2625,4,42625,0,0,0
805,1,3,27.0,0,0,6.975,0,1,,,,347089,4,4347089,0,0,0
806,0,3,31.0,0,0,7.775,0,1,,,,347063,4,4347063,0,0,0
807,0,1,39.0,0,0,0.0,0,1,,,,112050,4,4112050,1,36,136
808,0,3,18.0,0,0,7.775,1,0,,,,347087,4,4347087,0,0,0
809,0,2,39.0,0,0,13.0,0,1,,,,248723,4,4248723,0,0,0
810,1,1,33.0,1,0,53.1,1,0,,,,113806,4,4113806,5,8,58
811,0,3,26.0,0,0,7.8875,0,1,,,,3474,4,43474,0,0,0
812,0,3,39.0,0,0,24.15,0,1,,,,48871,37,3748871,0,0,0
813,0,2,35.0,0,0,10.5,0,1,,,,28206,4,428206,0,0,0
814,0,3,6.0,4,2,31.275,1,0,,,,347082,4,4347082,0,0,0
815,0,3,30.5,0,0,8.05,0,1,,,,364499,4,4364499,0,0,0
816,0,1,29.0,0,0,0.0,0,1,,,,112058,4,4112058,2,102,2102
817,0,3,23.0,0,0,7.925,1,0,,,,3101290,3,33101290,0,0,0
818,0,2,31.0,1,1,37.0042,0,1,,,,2079,43,432079,0,0,0
819,0,3,43.0,0,0,6.45,0,1,,,,7075,21,217075,0,0,0
820,0,3,10.0,3,2,27.9,0,1,,,,347088,4,4347088,0,0,0
821,1,1,52.0,1,1,93.5,1,0,,,,12749,4,412749,2,69,269
822,1,3,27.0,0,0,8.6625,0,1,,,,315098,4,4315098,0,0,0
823,0,1,38.0,0,0,0.0,0,1,,,,19972,4,419972,0,0,0
824,1,3,27.0,0,1,12.475,1,0,,,,392096,4,4392096,5,121,5121
825,0,3,2.0,4,1,39.6875,0,1,,,,3101295,4,43101295,0,0,0
826,0,3,29.0,0,0,6.95,0,1,,,,368323,4,4368323,0,0,0
827,0,3,29.0,0,0,56.4958,0,1,,,,1601,4,41601,0,0,0
828,1,2,1.0,0,2,37.0042,0,1,,,,2079,43,432079,0,0,0
829,1,3,29.0,0,0,7.75,0,1,,,,367228,4,4367228,0,0,0
830,1,1,62.0,0,0,80.0,1,0,,,,113572,4,4113572,2,28,228
831,1,3,15.0,1,0,14.4542,1,0,,,,2659,4,42659,0,0,0
832,1,2,0.83,1,1,18.75,0,1,,,,29106,4,429106,0,0,0
833,0,3,29.0,0,0,7.2292,0,1,,,,2671,4,42671,0,0,0
834,0,3,23.0,0,0,7.8542,0,1,,,,347468,4,4347468,0,0,0
835,0,3,18.0,0,0,8.3,0,1,,,,2223,4,42223,0,0,0
836,1,1,39.0,1,1,83.1583,1,0,,,,17756,2,217756,5,49,549
837,0,3,21.0,0,0,8.6625,0,1,,,,315097,4,4315097,0,0,0
838,0,3,29.0,0,0,8.05,0,1,,,,392092,4,4392092,0,0,0
839,1,3,32.0,0,0,56.4958,0,1,,,,1601,4,41601,0,0,0
840,1,1,29.0,0,0,29.7,0,1,,,,11774,4,411774,3,47,347
841,0,3,20.0,0,0,7.925,0,1,,,,3101287,42,423101287,0,0,0
842,0,2,16.0,0,0,10.5,0,1,,,,3,40,403,0,0,0
843,1,1,30.0,0,0,31.0,1,0,,,,113798,4,4113798,0,0,0
844,0,3,34.5,0,0,6.4375,0,1,,,,2683,4,42683,0,0,0
845,0,3,17.0,0,0,8.6625,0,1,,,,315090,4,4315090,0,0,0
846,0,3,42.0,0,0,7.55,0,1,,,,5547,7,75547,0,0,0
847,0,3,29.0,8,2,69.55,0,1,,,,2343,27,272343,0,0,0
848,0,3,35.0,0,0,7.8958,0,1,,,,349213,4,4349213,0,0,0
849,0,2,28.0,0,1,33.0,0,1,,,,248727,4,4248727,0,0,0
850,1,1,29.0,1,0,89.1042,1,0,,,,17453,4,417453,3,92,392
851,0,3,4.0,4,2,31.275,0,1,,,,347082,4,4347082,0,0,0
852,0,3,74.0,0,0,7.775,0,1,,,,347060,4,4347060,0,0,0
853,0,3,9.0,1,1,15.2458,1,0,,,,2678,4,42678,0,0,0
854,1,1,16.0,0,1,39.4,1,0,,,,17592,2,217592,4,28,428
855,0,2,44.0,1,0,26.0,1,0,,,,244252,4,4244252,0,0,0
856,1,3,18.0,0,1,9.35,1,0,,,,392091,4,4392091,0,0,0
857,1,1,45.0,1,1,164.8667,1,0,,,,36928,4,436928,0,0,0
858,1,1,51.0,0,0,26.55,0,1,,,,113055,4,4113055,5,17,517
859,1,3,24.0,0,3,19.2583,1,0,,,,2666,4,42666,0,0,0
860,0,3,29.0,0,0,7.2292,0,1,,,,2629,4,42629,0,0,0
861,0,3,41.0,2,0,14.1083,0,1,,,,350026,4,4350026,0,0,0
862,0,2,21.0,1,0,11.5,0,1,,,,28134,4,428134,0,0,0
863,1,1,48.0,0,0,25.9292,1,0,,,,17466,4,417466,4,17,417
864,0,3,29.0,8,2,69.55,1,0,,,,2343,27,272343,0,0,0
865,0,2,24.0,0,0,13.0,0,1,,,,233866,4,4233866,0,0,0
866,1,2,42.0,0,0,13.0,1,0,,,,236852,4,4236852,0,0,0
867,1,2,27.0,1,0,13.8583,1,0,,,,2149,23,232149,0,0,0
868,0,1,31.0,0,0,50.4958,0,1,,,,17590,2,217590,1,24,124
869,0,3,29.0,0,0,9.5,0,1,,,,345777,4,4345777,0,0,0
870,1,3,4.0,1,1,11.1333,0,1,,,,347742,4,4347742,0,0,0
871,0,3,26.0,0,0,7.8958,0,1,,,,349248,4,4349248,0,0,0
872,1,1,47.0,1,1,52.5542,1,0,,,,11751,4,411751,4,35,435
873,0,1,33.0,0,0,5.0,0,1,,,,695,4,4695,222,515355,222515355
874,0,3,47.0,0,0,9.0,0,1,,,,345765,4,4345765,0,0,0
875,1,2,28.0,1,0,24.0,1,0,,,,3381,33,333381,0,0,0
876,1,3,15.0,0,0,7.225,1,0,,,,2667,4,42667,0,0,0
877,0,3,20.0,0,0,9.8458,0,1,,,,7534,4,47534,0,0,0
878,0,3,19.0,0,0,7.8958,0,1,,,,349212,4,4349212,0,0,0
879,0,3,29.0,0,0,7.8958,0,1,,,,349217,4,4349217,0,0,0
880,1,1,56.0,0,1,83.1583,1,0,,,,11767,4,411767,3,50,350
881,1,2,25.0,0,1,26.0,1,0,,,,230433,4,4230433,0,0,0
882,0,3,33.0,0,0,7.8958,0,1,,,,349257,4,4349257,0,0,0
883,0,3,22.0,0,0,10.5167,1,0,,,,7552,4,47552,0,0,0
884,0,2,28.0,0,0,10.5,0,1,,,,34068,44,4434068,0,0,0
885,0,3,25.0,0,0,7.05,0,1,,,,392076,17,17392076,0,0,0
886,0,3,39.0,0,5,29.125,1,0,,,,382652,4,4382652,0,0,0
887,0,2,27.0,0,0,13.0,0,1,,,,211536,4,4211536,0,0,0
888,1,1,19.0,0,0,30.0,1,0,,,,112053,4,4112053,2,42,242
889,0,3,29.0,1,2,23.45,1,0,,,,6607,16,166607,0,0,0
890,1,1,26.0,0,0,30.0,0,1,,,,111369,4,4111369,3,148,3148
891,0,3,32.0,0,0,7.75,0,1,,,,370376,4,4370376,0,0,0
